,Employee ID,Name,Email Address,Phone No.,Gender,City,Department,Joining Date,Last Review Date,Salary (INR),Monthly Revenue,Is Active?,Performance Rating,Product Sold,Units_Sold,Discount %
326,EMP2612,Divya Reddy,divya.reddy@gmail.com,0835354443,Unknown,Chennai,Sales,2021-07-31,2022-04-07,196785.0,32877.51,Active,2.0,Monitor,237.0,5.0
327,EMP9245,Lakshmi Joshi,lakshmi.joshi@hotmail.com,4325122572,Female,Delhi,HR,2020-12-15,2022-08-28,89883.0,2736.24,Inactive,2.0,Mobile,412.0,28.0
328,EMP4248,Lakshmi Iyer,lakshmi.iyer@outlook.com,2069694215,Female,Kolkata,Marketing,2020-08-30,2021-01-25,154543.0,21849.78,Active,3.0,Speaker,15.0,16.0
329,EMP8814,Rajesh Singh,,0422711332,Male,Delhi,HR,2022-01-07,2023-12-30,112994.22453222453,47921.77,Active,3.0,Smartwatch,497.0,57.0
330,EMP7143,"Joshi, Suresh",joshi.suresh@yahoo.com,,Female,Kolkata,HR,2020-09-23,2020-08-04,112994.22453222453,31572.95,Inactive,2.0,Mobile,247.0,41.0
331,EMP8130,Siddharth Rao,siddharth.rao@hotmail.com,2723865624,Female,Unknown,Sales,2024-01-17,2020-10-05,134014.0,44732.33,Active,5.0,Monitor,116.0,38.0
332,EMP5974,Rahul Iyer,rahul.iyer@outlook.com,5557469660,Male,Delhi,Marketing,2020-02-09,2024-01-07,122904.0,21661.17,Inactive,2.0,Monitor,55.0,10.0
333,EMP7247,Suresh Mishra,suresh.mishra@company.in,,Male,Chennai,Operations,2020-01-26,2023-09-15,71867.0,1354.7,Active,5.0,Laptop,41.0,39.0
334,EMP3978,Rohit Nair,rohit.nair@hotmail.com,5129592728,Female,Jaipur,Sales,2021-08-19,2021-01-04,155456.0,8185.0,Active,5.0,Monitor,343.0,21.0
335,EMP8715,"Joshi, Vikram",joshi.vikram@outlook.com,1595841749,Male,Delhi,Engineering,2022-11-17,2023-02-04,100151.0,5394.65,Active,4.0,Laptop,131.0,13.0
336,EMP5747,Aarav Das,aarav.das@hotmail.com,1864482217,Other,Bangalore,Finance,2022-04-11,2020-01-24,31735.0,2817.71,Active,2.0,Speaker,154.0,5.0
337,EMP7528,Arjun Rao,arjun.rao@company.in,5510762091,Male,Lucknow,Operations,2022-11-20,,36994.0,36922.75,Active,5.0,Camera,477.0,30.0
338,EMP4325,Siddharth Mishra,,6346692548,Female,Pune,Engineering,2020-03-25,2021-11-19,138378.0,25109.35951219512,Active,3.0,Camera,151.0,32.0
339,EMP5775,Aditya Mishra,aditya.mishra@yahoo.com,,Male,Kolkata,Finance,2020-01-07,2021-06-05,112994.22453222453,14216.04,Active,4.0,Monitor,161.0,11.0
340,EMP9031,Rajesh Rao,rajesh.rao@gmail.com,5726284987,Female,Bangalore,Sales,2022-07-12,2023-03-13,154579.0,9501.07,Inactive,5.0,Smartwatch,265.0,5.0
341,EMP4781,Aditya Kumar,aditya.kumar@yahoo.com,,Male,Jaipur,Marketing,2021-02-17,2022-10-01,112994.22453222453,47652.73,Active,3.0,Monitor,17.0,42.0
343,,"Mehta, Aarav",mehta.aarav@hotmail.com,8605210262,Male,Lucknow,Sales,2023-01-19,2021-01-06,83049.0,43924.36,Active,3.0,Headphones,378.0,53.0
344,EMP6377,Divya Nair,divya.nair@hotmail.com,9739889413,Unknown,Hyderabad,Operations,2020-08-23,2022-07-09,160940.0,14709.74,Active,5.0,Tablet,247.0,30.0
345,EMP7484,"Bose, Kiran",bose.kiran@gmail.com,4706810390,Female,Mumbai,Finance,2022-11-08,2020-07-11,188261.0,28035.0,Active,3.0,Camera,202.0,18.0
346,EMP4893,Lakshmi Bose,lakshmi.bose@outlook.com,,Female,Hyderabad,Finance,2021-05-07,2023-09-30,119530.0,26539.94,Active,4.0,Tablet,192.0,1.0
347,EMP6209,Arjun Nair,arjun.nair@company.in,0997683890,Female,Kolkata,Engineering,2020-11-06,2022-10-18,123500.0,2376.38,Inactive,3.0,Camera,390.0,30.0
348,EMP5740,  Siddharth Gupta  ,,,Female,Jaipur,Marketing,2022-04-07,2021-08-09,71563.0,665.2,Inactive,1.0,Speaker,211.0,1.0
349,EMP5182,Meera Pandey,meera.pandey@company.in,8623760088,Male,Bangalore,Marketing,2020-06-30,2022-10-01,173702.0,22140.57,Active,3.0,Headphones,493.0,8.0
350,EMP1157,Divya Verma,divya.verma@outlook.com,6413836702,Male,Jaipur,Marketing,2022-07-27,2022-11-01,128376.0,28607.13,Active,3.0,Speaker,377.0,28.0
351,EMP5881,Deepa Pillai,deepa.pillai@company.in,8055077406,Female,Kolkata,Engineering,2023-03-02,2020-01-20,112374.0,16565.35,Inactive,3.0,Headphones,43.0,29.0
352,EMP3713,Lakshmi Sharma,lakshmi.sharma@yahoo.com,4322259136,Female,Ahmedabad,Engineering,,2020-09-18,159386.0,28827.33,Active,4.0,Laptop,373.0,18.0
353,EMP8292,Vikram Malhotra,vikram.malhotra@outlook.com,9303646871,Male,Bangalore,Operations,2020-08-19,2023-08-23,112994.22453222453,11974.12,Active,3.0,Mobile,276.0,16.0
354,EMP8800,Deepa Chopra,deepa.chopra@company.in,,Male,Ahmedabad,HR,2021-05-29,2021-01-29,165473.0,34663.1,Inactive,3.0,Mobile,152.0,11.0
355,EMP5395,Arjun Verma,arjun.verma@gmail.com,,Female,Hyderabad,Engineering,2022-05-02,2023-10-21,124549.0,30762.24,Inactive,2.0,Monitor,211.0,4.0
356,,Rajesh Gupta,rajesh.gupta@yahoo.com,5421689421,Male,Jaipur,Finance,2021-11-22,2020-01-10,153497.0,9827.09,Active,2.0,Tablet,12.0,10.0
357,EMP3647,"Shah, Meera",shah.meera@outlook.com,7871888223,Female,Jaipur,HR,2022-05-03,2020-06-06,112994.22453222453,25109.35951219512,Inactive,3.0,Camera,352.0,17.0
358,EMP7472,Divya Gupta,divya.gupta@company.in,3155206506,Male,Pune,Sales,2021-03-23,2023-05-11,51689.0,39667.36,Inactive,5.0,Speaker,498.0,8.0
360,EMP5843,Rohit Shah,rohit.shah@yahoo.com,9551127474,Male,Lucknow,Marketing,2022-01-14,2023-06-23,159343.0,25109.35951219512,Inactive,1.0,Laptop,126.0,35.0
361,EMP3439,Rahul Chopra,rahul.chopra@gmail.com,1832700046,Male,Hyderabad,Sales,2020-04-13,2023-09-27,91143.0,37576.62,Active,1.0,Smartwatch,162.0,45.0
362,,Vikram Pandey,vikram.pandey@hotmail.com,3513052312,Female,Jaipur,Operations,2022-08-14,2022-03-30,76872.0,44422.09,Active,3.0,Headphones,250.0,28.0
363,EMP2410,Pooja Chopra,pooja.chopra@yahoo.com,7851961064,Female,Kolkata,HR,2022-01-10,2021-09-10,146491.0,39665.37,Active,5.0,Smartwatch,252.0,41.0
364,EMP7524,Divya Rao,divya.rao@outlook.com,4941163187,Female,Mumbai,Sales,2020-03-18,2024-04-10,186302.0,37048.14,Inactive,2.0,Camera,247.0,21.0
365,,Siddharth Mishra,siddharth.mishra@yahoo.com,5770272785,Female,Chennai,Finance,2023-11-02,2023-04-11,117692.0,7890.59,Active,2.0,Speaker,60.0,48.0
366,EMP4955,Suresh Pillai,,7236108092,Male,,HR,2021-10-14,2022-04-12,199459.0,25109.35951219512,Inactive,3.0,Tablet,221.0,0.0
367,EMP4206,Deepa Mishra,deepa.mishra@gmail.com,5031219804,Other,Delhi,Marketing,2021-01-15,2020-12-07,49188.0,28844.15,Inactive,5.0,Speaker,121.0,30.0
368,EMP2625,Suresh Pandey,suresh.pandey@yahoo.com,4123281206,Female,,Operations,2023-12-10,2021-04-23,112994.22453222453,40293.33,Active,3.0,Mobile,247.0,52.0
369,EMP3591,Ananya Das,ananya.das@hotmail.com,7558556659,Female,Chennai,HR,,2021-05-08,104125.0,49227.52,Active,3.0,Tablet,236.0,8.0
370,EMP8772,Vikram Kumar,vikram.kumar@company.in,0054364597,Female,Hyderabad,Marketing,2020-08-25,2024-01-17,110451.0,37480.79,Active,1.0,Speaker,193.0,4.0
371,EMP8588,  Deepa Chopra  ,deepa.chopra@outlook.com,2768172257,Male,Chennai,Marketing,2022-02-15,2020-07-03,112994.22453222453,38888.14,Active,1.0,Tablet,492.0,30.0
372,EMP5562,  Pooja Shah  ,pooja.shah@gmail.com,,Male,Hyderabad,Marketing,2023-12-15,2023-02-17,189439.0,25109.35951219512,Active,4.0,Tablet,145.0,40.0
373,,Suresh Joshi,suresh.joshi@outlook.com,8679252985,Male,Jaipur,Marketing,,2021-12-02,83801.0,30627.74,Active,4.0,Laptop,434.0,50.0
374,EMP1669,Aarav Malhotra,aarav.malhotra@yahoo.com,7774867595,Male,Kolkata,Operations,2023-11-07,2022-10-22,108886.0,26239.99,Inactive,4.0,Headphones,457.0,47.0
376,EMP3996,  Kavya Das  ,kavya.das@gmail.com,7648467357,Male,Bangalore,Operations,2020-10-17,2022-07-11,184233.0,25109.35951219512,Active,2.0,Camera,194.0,56.0
377,EMP9248,Pooja Mehta,pooja.mehta@outlook.com,8382567262,Female,Lucknow,Engineering,2021-09-16,2023-07-29,46011.0,19893.61,Active,1.0,Camera,340.0,25.0
380,EMP2669,Aditya Kumar,aditya.kumar@hotmail.com,1213524787,Male,Delhi,Sales,2022-06-18,2020-01-14,149168.0,25498.63,Active,2.0,Speaker,71.0,26.0
381,EMP5902,Suresh Das,suresh.das@outlook.com,9268315893,Male,Kolkata,Marketing,2020-07-07,2020-09-23,45466.0,26549.65,Inactive,3.0,Monitor,486.0,26.0
382,EMP6615,  Meera Sharma  ,meera.sharma@yahoo.com,0339685270,Female,Delhi,Engineering,2020-07-06,2021-02-22,136736.0,15917.42,Active,3.0,Monitor,104.0,50.0
383,EMP6465,Neha Nair,neha.nair@hotmail.com,0153641547,Female,Delhi,HR,2021-03-15,2022-12-10,136738.0,16207.35,Inactive,1.0,Mobile,247.0,24.0
384,EMP4072,Kiran Chopra,kiran.chopra@gmail.com,6373516091,Male,Hyderabad,Finance,2023-02-07,2022-09-16,70521.0,6854.9,Inactive,4.0,Headphones,494.0,18.0
385,EMP7765,  Rajesh Chopra  ,rajesh.chopra@gmail.com,8249793998,Male,Bangalore,Operations,2020-06-19,2024-05-19,48169.0,1644.51,Active,2.0,Laptop,141.0,27.0
386,EMP7122,Arjun Pillai,arjun.pillai@company.in,3279862398,Female,Kolkata,Sales,2020-06-22,2020-03-22,98618.0,40437.16,Active,3.0,Monitor,198.0,53.0
387,EMP8723,Deepa Rao,deepa.rao@yahoo.com,7368011923,Male,Mumbai,Sales,2023-01-28,2021-03-28,50390.0,1079.04,Active,4.0,Mobile,122.0,5.0
388,EMP5198,Rahul Verma,rahul.verma@outlook.com,,Male,Hyderabad,HR,2022-06-08,2020-09-03,182889.0,31877.41,Active,5.0,Camera,114.0,43.0
389,EMP5105,Ananya Sharma,ananya.sharma@company.in,5202389743,Male,Pune,Finance,2021-11-21,2024-04-29,112167.0,42959.82,Active,5.0,Headphones,487.0,2.0
390,EMP7372,Aditya Mehta,aditya.mehta@company.in,5169139521,Female,Delhi,Marketing,2020-01-10,2021-03-21,112994.22453222453,13272.37,Active,3.0,Headphones,148.0,18.0
391,EMP7582,Kiran Sharma,kiran.sharma@company.in,,Male,Jaipur,Operations,2023-09-16,2022-07-19,107885.0,24796.08,Inactive,3.0,Headphones,354.0,51.0
392,EMP1009,  Divya Mishra  ,divya.mishra@gmail.com,,Female,Pune,Marketing,2023-03-27,2021-10-30,112994.22453222453,14308.75,Active,5.0,Camera,154.0,46.0
394,EMP9466,  Divya Patel  ,divya.patel@company.in,7420495612,Male,Hyderabad,Marketing,2024-05-01,2021-01-09,177979.0,11822.26,Inactive,2.0,Laptop,188.0,27.0
395,EMP7703,Meera Reddy,meera.reddy@company.in,,Female,Pune,Operations,2023-05-01,2021-05-23,185609.0,49188.61,Active,4.0,Mobile,262.0,35.0
396,EMP8438,Rajesh Rao,,1235679836,Male,Lucknow,Operations,2020-10-28,2024-03-05,145808.0,1915.02,Active,5.0,Speaker,204.0,32.0
397,EMP1136,Lakshmi Mehta,lakshmi.mehta@gmail.com,4510463681,Female,Jaipur,Marketing,2023-12-30,2022-12-20,128127.0,1409.43,Active,5.0,Laptop,450.0,52.0
398,EMP1055,Aditya Iyer,aditya.iyer@hotmail.com,9114160091,Female,Delhi,Operations,2021-02-16,2023-04-06,186946.0,940.87,Active,1.0,Speaker,133.0,2.0
399,EMP3992,Ananya Pillai,ananya.pillai@company.in,5513276179,Female,Delhi,HR,2023-11-18,2021-12-19,59449.0,28961.14,Active,1.0,Speaker,208.0,44.0
400,EMP4372,Ananya Mishra,ananya.mishra@company.in,6188081904,Female,Pune,Marketing,2021-10-28,2022-03-19,117047.0,34546.15,Active,2.0,Mobile,469.0,60.0
401,EMP2865,Sneha Pandey,sneha.pandey@yahoo.com,4339133252,Unknown,Delhi,Engineering,2023-05-09,2022-04-23,81774.0,25279.57,Inactive,1.0,Speaker,138.0,3.0
402,EMP7234,Vikram Verma,vikram.verma@gmail.com,0399529701,Male,Kolkata,HR,2021-10-30,2024-04-10,32088.0,4209.98,Active,1.0,Camera,246.0,31.0
403,EMP2747,Meera Gupta,meera.gupta@yahoo.com,5944064090,Female,Bangalore,Finance,2021-03-24,2023-10-20,189484.0,15792.18,Inactive,3.0,Speaker,68.0,56.0
404,EMP6878,  Ananya Nair  ,ananya.nair@hotmail.com,5992937842,Male,Hyderabad,Finance,2020-02-01,2021-02-16,71520.0,25109.35951219512,Active,3.0,Camera,192.0,42.0
405,EMP8891,Rohit Gupta,rohit.gupta@yahoo.com,6929298425,Female,Kolkata,Engineering,2020-02-03,2022-10-29,183731.0,24055.52,Active,1.0,Tablet,277.0,57.0
406,EMP6599,Aarav Das,aarav.das@company.in,1689363926,Other,Delhi,Engineering,2020-10-10,2021-09-24,63050.0,28459.79,Active,1.0,Tablet,392.0,26.0
407,EMP3798,  Neha Malhotra  ,neha.malhotra@yahoo.com,5505705218,Female,Chennai,HR,2021-09-29,2023-01-05,45014.0,15774.15,Active,2.0,Camera,102.0,28.0
408,EMP9920,Meera Patel,meera.patel@hotmail.com,2614543079,Female,Hyderabad,Sales,2023-08-15,2022-12-23,62247.0,4430.34,Active,2.0,Smartwatch,91.0,57.0
409,EMP4083,Vikram Kumar,vikram.kumar@gmail.com,2368314727,Male,Ahmedabad,Marketing,2020-02-10,2021-02-16,127690.0,889.78,Inactive,3.0,Tablet,263.0,39.0
410,EMP1242,Priya Reddy,priya.reddy@company.in,9928919827,Male,Bangalore,Engineering,2020-07-04,2020-01-13,105730.0,8994.98,Active,3.0,Headphones,45.0,15.0
411,EMP1842,Deepa Reddy,deepa.reddy@company.in,6261684552,Male,Mumbai,Sales,2023-07-20,2024-01-15,112994.22453222453,30061.93,Inactive,5.0,Headphones,16.0,37.0
412,EMP9529,Rohit Rao,rohit.rao@outlook.com,,Male,Hyderabad,Finance,2022-11-18,2021-12-18,112994.22453222453,25109.35951219512,Active,2.0,Tablet,26.0,3.0
413,EMP3496,  Rajesh Nair  ,rajesh.nair@gmail.com,8352791875,Female,Ahmedabad,Marketing,2020-07-13,2023-12-07,68790.0,44993.27,Active,2.0,Tablet,228.0,7.0
414,EMP1369,Aditya Mishra,aditya.mishra@hotmail.com,2316600767,Unknown,Mumbai,HR,2021-07-30,2021-01-07,74301.0,22675.46,Inactive,5.0,Monitor,367.0,3.0
415,EMP8661,Kiran Chopra,kiran.chopra@yahoo.com,,Male,Kolkata,Operations,2021-04-25,2023-05-20,112994.22453222453,11408.54,Active,4.0,Speaker,151.0,32.0
416,EMP9148,Rohit Shah,rohit.shah@gmail.com,,Female,Pune,Sales,2022-07-19,2023-06-23,120235.0,6144.16,Active,3.0,Camera,24.0,31.0
417,EMP8541,Aarav Malhotra,aarav.malhotra@outlook.com,4508917768,Female,Delhi,Marketing,2023-09-14,2023-07-24,76467.0,19502.53,Active,2.0,Headphones,423.0,27.0
419,EMP5065,  Arjun Singh  ,arjun.singh@hotmail.com,9404389836,Male,Mumbai,Engineering,2023-07-30,2020-01-25,59598.0,42029.18,Inactive,3.0,Tablet,247.0,59.0
420,EMP9452,Neha Verma,neha.verma@gmail.com,2478261375,Male,Bangalore,Marketing,,2024-03-01,61070.0,45911.11,Inactive,3.0,Mobile,247.0,35.0
421,EMP2319,Lakshmi Iyer,lakshmi.iyer@hotmail.com,6059329715,Female,Bangalore,Engineering,2022-01-25,2023-12-30,101803.0,2029.04,Active,2.0,Monitor,57.0,53.0
422,EMP2287,"Iyer, Kiran",iyer.kiran@company.in,,Female,Chennai,Operations,2024-03-25,2023-05-17,77435.0,17900.92,Inactive,3.0,Headphones,35.0,37.0
423,EMP7541,Aarav Iyer,aarav.iyer@company.in,5372603214,Male,Kolkata,Sales,2021-08-25,2023-02-03,150687.0,25109.35951219512,Inactive,2.0,Smartwatch,247.0,23.0
424,EMP7790,Neha Pandey,neha.pandey@hotmail.com,6763201632,Female,Bangalore,Sales,2020-09-30,2023-02-18,141017.0,36104.06,Inactive,2.0,Monitor,385.0,40.0
425,EMP4027,Kiran Pillai,kiran.pillai@gmail.com,4471746542,Male,Pune,Sales,2021-06-26,2022-10-04,71777.0,5867.31,Active,4.0,Mobile,247.0,16.0
427,EMP9341,  Neha Chopra  ,neha.chopra@gmail.com,4471893953,Female,Kolkata,HR,2024-03-28,2020-12-20,158469.0,25109.35951219512,Active,2.0,Camera,458.0,54.0
428,EMP5485,Pooja Joshi,pooja.joshi@yahoo.com,1220994999,Male,Ahmedabad,Engineering,2023-05-23,2022-02-04,153829.0,8607.43,Active,4.0,Headphones,34.0,28.0
429,EMP2191,Rahul Shah,rahul.shah@yahoo.com,1516411955,Male,Kolkata,Finance,2023-04-25,2022-10-14,40780.0,526.13,Active,1.0,Monitor,374.0,9.0
430,EMP3174,Lakshmi Iyer,,,Male,Mumbai,Marketing,2021-11-18,2020-08-29,101228.0,33712.73,Active,1.0,Tablet,312.0,25.0
431,EMP9348,Sneha Nair,sneha.nair@company.in,2164175823,Female,Chennai,HR,2022-08-24,2023-06-02,65526.0,9999.25,Active,2.0,Monitor,404.0,46.0
432,EMP4728,Vikram,vikram@yahoo.com,3654145868,Male,Chennai,Sales,2023-05-06,2021-10-04,159066.0,45025.48,Active,5.0,Headphones,36.0,58.0
433,EMP1222,Suresh Pillai,suresh.pillai@yahoo.com,1840257870,Male,Hyderabad,Marketing,2020-03-26,2022-07-06,58886.0,44411.42,Inactive,4.0,Tablet,23.0,10.0
434,EMP7979,Pooja Verma,pooja.verma@gmail.com,5732788147,Other,Delhi,Operations,2021-05-24,2020-04-07,159588.0,21533.22,Inactive,3.0,Mobile,9.0,42.0
435,EMP5385,Aarav Patel,aarav.patel@yahoo.com,9001851327,Unknown,Pune,Marketing,2021-05-14,,112994.22453222453,5577.02,Active,1.0,Speaker,336.0,58.0
436,EMP4093,Siddharth Mishra,siddharth.mishra@company.in,6448869461,Female,Chennai,Operations,2024-03-12,2020-01-14,25413.0,38800.31,Active,3.0,Tablet,102.0,32.0
437,EMP5043,Lakshmi Shah,lakshmi.shah@company.in,,Female,Ahmedabad,Marketing,2021-05-18,2020-03-21,190320.0,9897.59,Active,4.0,Laptop,463.0,53.0
438,EMP6488,Pooja Pandey,pooja.pandey@outlook.com,,Unknown,Hyderabad,Sales,2022-04-22,2023-11-04,99264.0,2185.07,Active,2.0,Mobile,62.0,38.0
439,EMP3416,Arjun Sharma,,1648072791,Female,Jaipur,Engineering,2022-02-12,2021-01-26,120366.0,44884.42,Inactive,4.0,Camera,278.0,48.0
440,EMP2127,Rajesh Mehta,rajesh.mehta@yahoo.com,2784980841,Male,Jaipur,Engineering,2021-07-31,2021-02-20,90829.0,42382.13,Active,3.0,Smartwatch,227.0,27.0
441,EMP8507,"Kumar, Rahul",kumar.rahul@company.in,4547574949,Male,,Finance,2024-01-01,2024-01-06,104886.0,22273.19,Inactive,5.0,Speaker,117.0,30.0
442,EMP1011,Divya Malhotra,divya.malhotra@outlook.com,4258591779,Male,Delhi,Engineering,2020-06-17,2021-08-01,90711.0,25109.35951219512,Active,5.0,Smartwatch,68.0,23.0
443,EMP8784,Vikram Das,vikram.das@hotmail.com,7810539128,Female,Kolkata,Finance,2023-04-01,2022-12-16,181985.0,25109.35951219512,Inactive,4.0,Monitor,130.0,2.0
444,EMP8970,Neha Verma,neha.verma@outlook.com,0545897148,Male,Delhi,HR,2020-03-04,2023-11-26,48402.0,47763.31,Active,4.0,Tablet,348.0,21.0
447,EMP2746,Neha Chopra,neha.chopra@company.in,,Male,Mumbai,Marketing,2020-01-17,,133320.0,49205.37,Active,4.0,Mobile,247.0,28.0
448,EMP3442,Divya Sharma,divya.sharma@hotmail.com,5982620450,Male,Pune,Finance,2023-06-25,2021-04-29,71413.0,1726.92,Active,3.0,Mobile,20.0,14.0
450,EMP4362,Arjun Iyer,arjun.iyer@gmail.com,8393352904,Male,Delhi,Sales,,,38736.0,21337.55,Active,3.0,Headphones,23.0,58.0
451,EMP5139,Rohit Pandey,rohit.pandey@yahoo.com,3839728339,Male,Jaipur,Marketing,2022-03-13,2023-03-06,160549.0,46245.61,Inactive,1.0,Tablet,95.0,56.0
452,EMP5572,Siddharth Joshi,siddharth.joshi@hotmail.com,,Female,Pune,Sales,2024-03-25,2021-06-21,114376.0,31265.76,Inactive,3.0,Smartwatch,481.0,27.0
453,EMP3487,Deepa Mehta,deepa.mehta@yahoo.com,4501848197,Male,Lucknow,Marketing,2020-05-24,2020-03-24,91965.0,23593.02,Inactive,3.0,Mobile,375.0,38.0
455,EMP7364,Sneha,sneha@company.in,9662782827,Male,Pune,Sales,2020-10-06,2023-02-24,153902.0,42074.64,Active,3.0,Smartwatch,148.0,29.0
456,EMP7054,Arjun Verma,arjun.verma@hotmail.com,,Other,Jaipur,HR,2021-11-09,2021-10-21,184747.0,41073.02,Active,1.0,Tablet,42.0,29.0
458,,"Rao, Siddharth",rao.siddharth@hotmail.com,9523120219,Female,Kolkata,HR,2023-02-27,,25312.0,48424.39,Active,4.0,Smartwatch,304.0,19.0
459,EMP8018,Meera,meera@gmail.com,0337469833,Female,Hyderabad,Marketing,2023-12-06,2020-10-04,135265.0,42952.27,Inactive,1.0,Monitor,260.0,13.0
460,EMP3673,Rajesh Pillai,rajesh.pillai@gmail.com,3197899901,Male,Ahmedabad,Sales,2020-08-07,2023-04-22,170431.0,39143.38,Inactive,2.0,Camera,316.0,3.0
461,EMP6250,Suresh Gupta,,8640155778,Male,Pune,Operations,2021-01-20,2022-03-11,45171.0,14159.17,Inactive,1.0,Tablet,216.0,41.0
463,EMP7188,Neha Reddy,neha.reddy@yahoo.com,6896270661,Other,Jaipur,Operations,2021-06-10,2022-07-17,183865.0,16995.09,Active,5.0,Camera,474.0,25.0
465,EMP4575,Rahul Reddy,rahul.reddy@company.in,1827279559,Female,Mumbai,Operations,2020-01-17,2021-11-16,51268.0,18221.22,Inactive,5.0,Speaker,243.0,16.0
466,EMP4733,Kavya Mishra,kavya.mishra@outlook.com,,Female,Delhi,Finance,2020-11-30,2023-08-03,39663.0,25109.35951219512,Active,5.0,Camera,256.0,58.0
467,EMP2595,Meera Shah,meera.shah@company.in,0344096617,Female,Delhi,Operations,2023-02-05,2024-02-02,146038.0,7700.28,Active,1.0,Camera,471.0,24.0
468,EMP3292,Priya Singh,priya.singh@yahoo.com,2315551651,Female,Kolkata,Operations,2023-01-27,2022-07-07,93355.0,3297.45,Active,2.0,Laptop,120.0,55.0
469,EMP6902,Pooja Joshi,pooja.joshi@outlook.com,5749025042,Male,Jaipur,Operations,2023-05-04,2022-02-14,64341.0,49892.13,Active,5.0,Speaker,63.0,33.0
470,EMP5022,Kavya,kavya@outlook.com,0311587605,Male,Kolkata,Operations,2023-10-14,2022-07-17,95320.0,47165.7,Active,2.0,Monitor,139.0,59.0
471,EMP9108,  Rohit Reddy  ,,3745843845,Female,Kolkata,Operations,2022-09-22,2020-10-07,169956.0,18933.3,Active,4.0,Laptop,18.0,37.0
472,EMP3104,"Malhotra, Neha",malhotra.neha@hotmail.com,2864330265,Female,Delhi,Sales,2021-01-21,2022-07-30,123973.0,20986.22,Active,3.0,Laptop,435.0,8.0
474,EMP2928,Kiran Patel,kiran.patel@yahoo.com,7221455937,Male,Bangalore,Marketing,2022-01-15,2021-12-07,91107.0,40719.68,Active,3.0,Speaker,491.0,36.0
475,EMP9393,Aditya Singh,,8583339452,Female,Pune,Operations,2024-07-04,2023-04-08,164959.0,42441.4,Inactive,1.0,Headphones,403.0,18.0
476,EMP1199,Siddharth,siddharth@gmail.com,4980425373,Female,Delhi,Marketing,2023-07-21,2020-09-17,42824.0,49498.41,Active,3.0,Smartwatch,386.0,55.0
477,EMP3653,Priya Kumar,priya.kumar@outlook.com,,Female,Delhi,Finance,2020-11-11,2024-01-15,172749.0,43257.17,Active,2.0,Speaker,16.0,40.0
478,EMP8758,  Suresh Verma  ,suresh.verma@yahoo.com,9852973561,Male,Kolkata,HR,2023-02-26,2024-04-13,121923.0,43680.7,Inactive,1.0,Camera,208.0,44.0
479,EMP2023,Pooja Pandey,pooja.pandey@gmail.com,8627633283,Female,Bangalore,Engineering,2022-04-14,2023-07-24,167168.0,37627.11,Active,4.0,Mobile,247.0,42.0
481,EMP4261,Arjun Das,arjun.das@hotmail.com,,Female,Pune,Engineering,2023-06-16,2022-11-04,103588.0,25109.35951219512,Active,1.0,Smartwatch,401.0,37.0
482,EMP5617,  Aarav Bose  ,,,Male,Kolkata,Engineering,2021-04-11,2021-10-05,161243.0,38232.55,Inactive,4.0,Smartwatch,377.0,53.0
483,EMP5918,"Pandey, Kavya",pandey.kavya@gmail.com,3816649690,Male,Jaipur,Engineering,2024-03-19,2021-11-13,106074.0,25109.35951219512,Active,2.0,Tablet,42.0,54.0
484,EMP5387,Pooja Gupta,pooja.gupta@yahoo.com,8602050898,Unknown,Bangalore,HR,2023-03-30,2022-06-06,112994.22453222453,43466.33,Active,3.0,Tablet,57.0,24.0
485,EMP8085,Kavya Iyer,kavya.iyer@company.in,1444856451,Female,Ahmedabad,Engineering,2022-06-07,2024-05-18,173273.0,26188.86,Active,1.0,Mobile,123.0,43.0
487,EMP4684,Divya Rao,divya.rao@yahoo.com,2728129163,Male,Kolkata,Operations,2022-07-15,2020-12-17,169956.0,18116.94,Inactive,3.0,Monitor,259.0,27.0
488,EMP2437,Neha Chopra,neha.chopra@outlook.com,6383806578,Male,Delhi,Sales,,2020-04-29,178089.0,48712.0,Inactive,1.0,Headphones,409.0,59.0
489,EMP2762,Pooja Pandey,pooja.pandey@hotmail.com,,Male,Mumbai,Engineering,2022-05-29,2020-05-28,122508.0,16065.42,Inactive,4.0,Camera,288.0,18.0
490,EMP5053,Rahul Bose,rahul.bose@company.in,3791212110,Male,Pune,Operations,2022-01-05,2020-05-31,152069.0,2284.66,Active,5.0,Smartwatch,92.0,47.0
491,EMP5511,Rahul Pandey,,5743748969,Female,Lucknow,Finance,2021-09-03,2021-11-19,97583.0,35699.14,Active,2.0,Speaker,349.0,1.0
492,EMP6144,  Pooja Joshi  ,pooja.joshi@hotmail.com,,Male,Chennai,Operations,2021-09-21,2021-09-17,112994.22453222453,37772.58,Inactive,4.0,Smartwatch,136.0,30.0
494,EMP5968,"Shah, Aditya",shah.aditya@gmail.com,,Female,Bangalore,Sales,2020-10-27,2020-03-21,148945.0,8937.67,Inactive,5.0,Monitor,497.0,42.0
495,EMP8003,Aditya Shah,aditya.shah@outlook.com,,Female,Bangalore,Marketing,2023-01-30,2022-10-05,177296.0,26583.82,Inactive,3.0,Headphones,9.0,30.0
496,EMP3677,Suresh Sharma,suresh.sharma@yahoo.com,5076487177,Male,Lucknow,Engineering,2020-04-12,2023-01-14,140528.0,34043.09,Active,3.0,Camera,389.0,45.0
